path	sentence
common_voice_id_20955254.mp3	saya akan membelinya kalau murah
common_voice_id_20955259.mp3	berjongkok untuk menaruh sesuatu di rak bawah
common_voice_id_20955262.mp3	saya berhenti dari pekerjaan saya sebagai seorang guru
common_voice_id_20957273.mp3	pulpenku tidak sebagus milikmu
common_voice_id_20957274.mp3	kamu lebih tua daripada tom
common_voice_id_20957276.mp3	kamu menganggap saya orang tolol menganggapmu orang tolong saya tidak pernah melakukannya
common_voice_id_20957277.mp3	rambut om sudah memutih
common_voice_id_20957299.mp3	kami melaporkan pencurian itu kepada polisi
common_voice_id_20957300.mp3	saya akan menghubungi anda setelah sampai di rumah
common_voice_id_20957301.mp3	kemanapun kamu menghadap disitu wajah tuhan
common_voice_id_20957302.mp3	saya sedang memburu seekor rusa jantan
common_voice_id_20957308.mp3	tolong gantung jas
common_voice_id_20957309.mp3	anda berada di jalan yang benar
common_voice_id_20957310.mp3	saya telah melihatnya menyapu kamar
common_voice_id_20957311.mp3	jalan ini menuju arah mana
common_voice_id_20957312.mp3	tom aku ingin menunjukkan sesuatu
common_voice_id_20957325.mp3	sekarang kakak perempuan saya tinggal di tokyo sendirian
common_voice_id_20957326.mp3	kamu pergi beberapa menit yang lalu
common_voice_id_20957327.mp3	banyak rumah berjajar di seberang jalan
common_voice_id_20957328.mp3	kau akan menjadi lebih kuat bila kamu latihan
common_voice_id_20957329.mp3	dia berlari secepatnya
common_voice_id_20957331.mp3	beruntung sekali kamu datang hari ini
common_voice_id_20957333.mp3	saya suka musik instrumental
common_voice_id_20957344.mp3	tom sakit kepala
common_voice_id_20957345.mp3	rumah sakit ditutup pada hari rabu dan minggu
common_voice_id_20957346.mp3	dia pura-pura itulah itulah mengapa dia tidak mendengar mendengkur
common_voice_id_20957347.mp3	dengan apa anda pergi ke perusahaan
common_voice_id_20957356.mp3	kamu belum siap
common_voice_id_20957359.mp3	hai vathanaka selamat malam
common_voice_id_20957360.mp3	beri makan burungnya
common_voice_id_20957361.mp3	kelas sebelas sangat ramai
common_voice_id_20957363.mp3	apakah anda suka apel
common_voice_id_20957364.mp3	itulah kamus bahasa jepang
common_voice_id_20957366.mp3	gerbang pintu sebelah selatan sudah tertutup
common_voice_id_20962307.mp3	aku tidak mampu menahan nya lebih dari ini
common_voice_id_20962313.mp3	seharusnya kamu tak perlu merasa malu
common_voice_id_20962315.mp3	musim panen telah tiba
common_voice_id_20962316.mp3	orang itu meninggal beberapa jam yang lalu
common_voice_id_20962321.mp3	belajar bahasa asing membosankan
common_voice_id_20962328.mp3	mata adalah jendela hati
common_voice_id_20962329.mp3	tom nampak seperti telah melihat hantu
common_voice_id_20962330.mp3	saya memberitahu teman saya alamat yang baru
common_voice_id_20962331.mp3	benarkah toh menyangka saya akan mempercayai itu
common_voice_id_20962332.mp3	bisakah kamu memberikan solusi lain
common_voice_id_20962333.mp3	setelah memasukkan gula kemudian saya membutuhkan sedikit kecap
common_voice_id_20962335.mp3	tas yang besar dan hitam milik saya
common_voice_id_20962336.mp3	di sekolah setiap hari ada ujian kanji
common_voice_id_20962337.mp3	saya bukan bayi
common_voice_id_20962338.mp3	di halaman rumahku dulu ada kebun sayur
common_voice_id_20962339.mp3	dimana kucing itu tidur
common_voice_id_20962340.mp3	di sini tempat yang sangat terkenal di jepang
common_voice_id_20962341.mp3	saya mau sampah ini dibuang
common_voice_id_20962343.mp3	jika kopi anda terlalu kuat tambahkan sedikit gula
common_voice_id_20962344.mp3	nama itu membangunkan ingatanku
common_voice_id_20962345.mp3	maaf mau tanya perpustakaan di mana
common_voice_id_20962346.mp3	dia mempunyai banyak mutu
common_voice_id_20962347.mp3	tuhan memberikan anak tuhan yang akan memberi dia roti
common_voice_id_20962348.mp3	dia sedang lari
common_voice_id_20962349.mp3	belum tahu ini saatnya untuk pergi
common_voice_id_20962362.mp3	iya ingin menjadi insinyur
common_voice_id_20962364.mp3	karena itulah dia tidak pergi belajar ke luar negeri
common_voice_id_20962365.mp3	dalam negara demokrasi semua warga negara memiliki hak yang sama
common_voice_id_20962366.mp3	saat itu gelap dan aku tidak dapat melihat siapa yang datang melintasi jalan itu
common_voice_id_20962372.mp3	tom sakit perut
common_voice_id_20962373.mp3	saya adalah seekor burung
common_voice_id_20962374.mp3	sejak kecelakaan itu kesehatannya makin memburuk
common_voice_id_20962375.mp3	pak hayashi bekerja di perusahaan komputer
common_voice_id_20962386.mp3	kemarin saya tidak sengaja bertemu dengannya di bandara
common_voice_id_20962388.mp3	terberkatilah dirimu
common_voice_id_20962389.mp3	bus sudah datang
common_voice_id_20962390.mp3	saya membeli buah dan sayur di toko sayur
common_voice_id_20962391.mp3	coba tanya sama kamu
common_voice_id_20962397.mp3	saya memasak dengan memasukkan gula dan garam
common_voice_id_20962398.mp3	orkestra adalah kelompok musisi yang memainkan alat musik bersama
common_voice_id_20962399.mp3	tidak ada yang tinggal di gedung
common_voice_id_20962400.mp3	meri selalu membentak ketika dia marah
common_voice_id_20962401.mp3	hari ini laptop teman saya masih bermasalah
common_voice_id_20967908.mp3	saya memakai dasi karena bertemu dengan orang saat bekerja
common_voice_id_20967929.mp3	jupiter adalah planet kelima dari matahari
common_voice_id_20967940.mp3	hati pecah berkeping-keping
common_voice_id_20967941.mp3	jendela itu sulit ditutup
common_voice_id_20967948.mp3	terima kasih atas kedatangannya
common_voice_id_20971028.mp3	saya memotong buah menjadi separuh
common_voice_id_20971029.mp3	biasanya saya bangun pada pukul enam
common_voice_id_20971030.mp3	dia akan pulang ke rumah besok
common_voice_id_20971031.mp3	karena saya ingin pergi ke seberang sungai saya menyebrang jembatan
common_voice_id_20971032.mp3	sudah waktu untuk saya pergi saya harus pergi sekarang
common_voice_id_20971033.mp3	sekolahnya di atas bukit
common_voice_id_20971034.mp3	apa kau serius
common_voice_id_20971035.mp3	lihat dan dengarkan aku
common_voice_id_20971036.mp3	apakah anda punya waktu untuk pertemuan minggu depan
common_voice_id_20971038.mp3	pergi untuk menemuimu tiga jam yang lalu
common_voice_id_20971039.mp3	saya ingin mendengar musik jepang
common_voice_id_20971042.mp3	di atas meja diletakkan kalender
common_voice_id_21080203.mp3	pelayan restoran ini kelihatannya sibuk
common_voice_id_21080209.mp3	itu mengagumkan sekali bukan
common_voice_id_21583856.mp3	bisa tolong untuk tidak merokok tidak ruangan ini
common_voice_id_21782790.mp3	kami pergi nonton semalam
common_voice_id_21782824.mp3	orang menebangi pohon-pohon tidak semua disamping jalan
common_voice_id_21782835.mp3	saya kemarin mendapat oleh-oleh dari pak yamada yang pergi jalan-jalan
common_voice_id_22072068.mp3	saya sudah mengenalnya sejak kecil
common_voice_id_22072073.mp3	dia akan membawanya pulang jika itu yang diperlukan
common_voice_id_22185104.mp3	no
common_voice_id_22185370.mp3	kami semua akan merindukanmu ketika kau pergi
common_voice_id_22366433.mp3	iya
common_voice_id_22366434.mp3	enam
common_voice_id_22412536.mp3	
common_voice_id_22528019.mp3	satu
common_voice_id_22528020.mp3	tiga
common_voice_id_22539205.mp3	apa yang dia katakan di dalam suratnya
common_voice_id_22539523.mp3	saya berhasil karena khasiatnya
common_voice_id_22539612.mp3	bulu kucing sangat halus
common_voice_id_22539671.mp3	orang india menyembah di kuil
common_voice_id_22545293.mp3	seorang wartawan sedang mencari dokter peterson mengenai koko gorila yang bisa bicara
common_voice_id_22546522.mp3	empat
common_voice_id_22546523.mp3	tidak
common_voice_id_22625702.mp3	apakah ada pertanyaan untuk pelajaran ini
common_voice_id_22650888.mp3	delapan
common_voice_id_22650889.mp3	tujuh
common_voice_id_22708804.mp3	saya menulis nama di amplop
common_voice_id_22708805.mp3	tom berkata dia sedang berusaha berhenti merokok
common_voice_id_22708806.mp3	lebih baik tinggal di rumah daripada pergi keluar
common_voice_id_22708807.mp3	di depan rumah ada kucing
common_voice_id_22708808.mp3	dia memberikannya segala hal yang ia minta
common_voice_id_22735770.mp3	dia jarang pergi ke gereja
common_voice_id_22735774.mp3	tom tadi mengakui kekalahannya
common_voice_id_22735775.mp3	dia benar-benar pintar ya
common_voice_id_22787892.mp3	kemarin saya mendapat kabar dari pak matsui
common_voice_id_22787899.mp3	dia orang yang tidak banyak berbicara tapi selalu menepati janjinya
common_voice_id_22787900.mp3	bisnya terlambat karena lalu lintas yang macet
common_voice_id_22787904.mp3	aku haus
common_voice_id_22787911.mp3	hari ini ada pelajaran dari pagi sampai sore
common_voice_id_22787914.mp3	kamu sedang apa
common_voice_id_22787918.mp3	kan pernah pergi ke inggris
common_voice_id_22787919.mp3	apakah kau melihat ponselku atau di meja
common_voice_id_22787920.mp3	dia menghindar untuk bertemu dengannya dalam perjalanan
common_voice_id_22787928.mp3	aku tidak dapat membayangkan hidup tanpa kamu
common_voice_id_22787929.mp3	hai saya punya janji dengan manajer umum surat pemberitahuan wawancaranya
common_voice_id_22787931.mp3	kemudian mereka melihat matahari terbit
common_voice_id_22787935.mp3	berapa kali sehari kamu bercermin
common_voice_id_22787937.mp3	kemarin sepedaku dicuri
common_voice_id_22787940.mp3	aku tidak punya banyak uang seperti yang kau kira
common_voice_id_22787941.mp3	kesabaran merupakan kebajikan yang sukar ditemukan belakangan ini
common_voice_id_22787945.mp3	kepalaku masih terasa pusing
common_voice_id_22787947.mp3	bagaimana bisa tombol lakukan ini pada meri
common_voice_id_22787958.mp3	jangan tidur terlalu malam
common_voice_id_22787970.mp3	jangan dekati anjing itu
common_voice_id_22787979.mp3	saat dia memberitahuku bahwa ia hamil aku hampir terkena serangan jantung
common_voice_id_22787980.mp3	aku cinta kamu
common_voice_id_22787981.mp3	pernahkah kamu memikirkan tentang ton
common_voice_id_22787989.mp3	apa yang akan kulakukan tanpamu
common_voice_id_22787991.mp3	dimana tom hari ini
common_voice_id_22787992.mp3	silakan bekerja di sana
common_voice_id_22787993.mp3	aku ingin kamu buat teh untukku
common_voice_id_22788000.mp3	seorang sopir tidur dalam mobil
common_voice_id_22788001.mp3	kalau mendukung boleh kenapa tidak mendukung tidak boleh
common_voice_id_22788002.mp3	saya membayar mobil itu dengan uang tunai
common_voice_id_22788008.mp3	ingin mengunjungi estonia
common_voice_id_22788009.mp3	dia sangat pintar
common_voice_id_22794281.mp3	aku sakit kepala
common_voice_id_22794283.mp3	maria mengeluarkan banyak uang untuk pakaian
common_voice_id_22794284.mp3	ini tasnya
common_voice_id_22794285.mp3	bima sakti besar
common_voice_id_22888800.mp3	minggu depan kakak perempuan saya menikah
common_voice_id_22900989.mp3	film ini tidak begitu bagus
common_voice_id_22900992.mp3	angka tujuh terkadang dianggap sebagai angka keberuntungan
common_voice_id_22900993.mp3	besok aku akan mengerjakan laporan ku seharian
common_voice_id_22901002.mp3	saya tidak suka minum kopi
common_voice_id_22901063.mp3	malam ini saya berencana belajar dalam waktu lama
common_voice_id_22901066.mp3	banyak orang mengira aku gila
common_voice_id_22901096.mp3	kamu boleh pilih apapun yang kamu suka
common_voice_id_22901264.mp3	besok pagi saya bangun awal
common_voice_id_22918069.mp3	aku tidak mau tinggal dengan itu
common_voice_id_22918076.mp3	suka atau tidak kamu harus tetap melakukannya
common_voice_id_22918078.mp3	sekolah adik di dekat gunung itu
common_voice_id_22918079.mp3	aku tidak akan diam
common_voice_id_22918084.mp3	dipan orang teloletnya beluk atas meninggalnya nelson mandela
common_voice_id_22918089.mp3	kamu lelah ya
common_voice_id_22918101.mp3	sedang kamu pikirkan
common_voice_id_22918110.mp3	kamu tahu apa yang mereka katakan tentang mari
common_voice_id_22918118.mp3	baiknya kamu mendapat pemeriksaan dokter
common_voice_id_22918120.mp3	apa acara televisi kesukaanmu
common_voice_id_22918121.mp3	sudah sepuluh tahun sejak meninggalkan kuliah
common_voice_id_22918124.mp3	apakah kamu mau minuman
common_voice_id_22918128.mp3	jika kamu lebih sering tersenyum dia mungkin akan memiliki lebih banyak teman
common_voice_id_22918139.mp3	kamu terlihat bahagia hari ini
common_voice_id_22918149.mp3	baik aku akan terima tawaran
common_voice_id_22918155.mp3	perancis adalah di eropa barat
common_voice_id_22918156.mp3	saya bilang apa kamu tidak ingin bermain tenis dengan kami siang ini
common_voice_id_22918159.mp3	permisi apakah tom disini hari ini
common_voice_id_22918160.mp3	dapatkah kamu menjalankan saya isi pensil mekanis
common_voice_id_22918171.mp3	cintai teman kelasmu cintai kedua orang tuamu cintai tanah airmu
common_voice_id_22918179.mp3	aku belum pernah kerja di hokben kak aku juga belum
common_voice_id_22918191.mp3	kamu boleh pilih buku mana saja yang kamu suka
common_voice_id_22918192.mp3	itulah kenapa pekerja menyukaimu
common_voice_id_22918194.mp3	seorang temanku sedang belajar di luar negeri
common_voice_id_22918199.mp3	membeli jam tangan di toko itu
common_voice_id_22918200.mp3	karena saya terang karena berada di sebelah selatan
common_voice_id_22918203.mp3	benjamin menembak beruang dengan senapan angin
common_voice_id_22918205.mp3	saya tidak dapat menerima bahwa istri saya benar-benar tidak meninggal
common_voice_id_22918214.mp3	ini waktunya tidur
common_voice_id_22918221.mp3	dia sangat mabuk
common_voice_id_22918224.mp3	kamu harus pergi
common_voice_id_22918242.mp3	dua ratus orang meninggal karena kolera tahun lalu
common_voice_id_22918243.mp3	kamu terlihat sangat pucat
common_voice_id_22918254.mp3	saya tahu tentang kamu dan mari
common_voice_id_22918262.mp3	menyadari mari menunggu dirinya
common_voice_id_22918265.mp3	punya kalian lebih buruk
common_voice_id_22924510.mp3	coba saya lihat daftar itu
common_voice_id_22951166.mp3	puisi itu berhadiah satu miliar rupiah
common_voice_id_22951176.mp3	apa kamu mengenal salah satu dari anak-anak di ruangan ini
common_voice_id_22951183.mp3	apakah kamu yakin
common_voice_id_22951186.mp3	aku tidak tahu apapun tentang aplikasi itu
common_voice_id_22984696.mp3	tom jerry lihat tidak tarik
common_voice_id_22984697.mp3	maha suci allah
common_voice_id_23396833.mp3	dari mana kamu
common_voice_id_23396834.mp3	kamu pasti lelah setelah perjalanan jauh
common_voice_id_23396835.mp3	tadi kamu di mana
common_voice_id_23396836.mp3	seharusnya kamu datang lebih awal
common_voice_id_23396837.mp3	apa yang sedang kamu cari
common_voice_id_23404223.mp3	apakah kamu pernah mendaki gunung fuji
common_voice_id_23404225.mp3	aku bukan orang yang harus menjawab
common_voice_id_23404312.mp3	aku kelaparan
common_voice_id_23405682.mp3	pernahkah kamu ke amerika
common_voice_id_23405683.mp3	kamu tidak harus datang besok
common_voice_id_23405684.mp3	aku berjalan-jalan di taman
common_voice_id_23554747.mp3	kamu di mana
common_voice_id_23554748.mp3	pernahkah mereka
common_voice_id_23554749.mp3	kamu membuat kesalahan dengan sengaja kan
common_voice_id_23554750.mp3	aku bisa hidup tanpa air
common_voice_id_23554802.mp3	apakah kamu siswa di jepang
common_voice_id_23554804.mp3	aku tidak bermaksud menyakitimu
common_voice_id_23554805.mp3	aku ingin menginap semalam
common_voice_id_23554806.mp3	apa yang kamu inginkan
common_voice_id_23677605.mp3	berapa menit penerbangan ke batang yang ditawarkan dalam sehari
common_voice_id_23677606.mp3	aku punya teman yang bapaknya seorang pianis yang terkenal
common_voice_id_23677607.mp3	kamu boleh pergi kemanapun yang kamu suka
common_voice_id_23677609.mp3	sayang benar
common_voice_id_23720063.mp3	kapan kamu akan kembali
common_voice_id_23720064.mp3	ya ketahuan mencuri uang perusahaan
common_voice_id_23720067.mp3	apakah ada pertanyaan
common_voice_id_23724060.mp3	apa yang kau buat
common_voice_id_23724061.mp3	kamu mau minum apa
common_voice_id_23724063.mp3	pengertian internet dapat dilakukan setiap tanggal enam
common_voice_id_23724064.mp3	nikita khrushchev ada di puncak kekuatannya
common_voice_id_23724075.mp3	aku hanya ingin tahu apakah kamu memperhatikan atau tidak
common_voice_id_23724076.mp3	gadis itu datang menari ke arahku
common_voice_id_23724077.mp3	anjing itu bersembunyi tiap kali kilat menyambar
common_voice_id_23724078.mp3	apa yang sedang kamu bicarakan
common_voice_id_23724079.mp3	ada kucing
common_voice_id_23725430.mp3	eksterna kantor cilok dalam dapur
common_voice_id_23725431.mp3	kalau cuacanya bagus aku akan pergi ke taman
common_voice_id_23744728.mp3	terkadang orang membuat keputusan yang tidak masuk akal
common_voice_id_23744729.mp3	belum ada komentar
common_voice_id_23744730.mp3	ada kupu-kupu
common_voice_id_23744731.mp3	apakah kalian jalan-jalan selama liburan musim panas
common_voice_id_23744734.mp3	isi botolnya dengan air
common_voice_id_23745362.mp3	kamu tidak suka keju
common_voice_id_23745363.mp3	iya berdandan setiap pagi
common_voice_id_23745364.mp3	ambilah peluang sekarang juga
common_voice_id_23745366.mp3	apakah anda bisa menjelaskannya lebih rinci
common_voice_id_23745372.mp3	telurnya masih panas
common_voice_id_23745374.mp3	saya membutuhkan waktu dan tenaga untuk menyelesaikan buku teks islandia saya
common_voice_id_23745376.mp3	apakah kamu tahu kabuki
common_voice_id_23745418.mp3	sayangnya dia bertemu dengan wanita yang salah
common_voice_id_23745419.mp3	apa yang membuatmu begitu sedih
common_voice_id_23745421.mp3	tolong tekan tombolnya
common_voice_id_23745432.mp3	saya orang asli indonesia
common_voice_id_23745436.mp3	buku siapa ini
common_voice_id_23745448.mp3	kau mencintai mary yang tidak mencintainya sama sekali
common_voice_id_23745451.mp3	berapa harga mobil paling mahal
common_voice_id_23745457.mp3	aku ingin minuman dingin
common_voice_id_23745468.mp3	apakah kamu sangat menyukai berenang
common_voice_id_23745469.mp3	saya berumur sembilan belas tahun
common_voice_id_23745470.mp3	aku rasa tidak
common_voice_id_23745471.mp3	apa yang harus saya lakukan jika ingin mengurus paspor di indonesia
common_voice_id_23745474.mp3	aku dan john adalah teman lama
common_voice_id_23745475.mp3	aku akan pergi
common_voice_id_23745476.mp3	nasi goreng biasanya dijual oleh pedagang di waktu malam hari
common_voice_id_23745477.mp3	yang berlalu biarlah berlalu
common_voice_id_23745479.mp3	dia masih hidup
common_voice_id_23748178.mp3	aku mengikuti ujian pada januari
common_voice_id_23748179.mp3	apa kamu suka saudara sana
common_voice_id_23748186.mp3	aku ingin merantau merasakan hidup di luar kota kelahiranku
common_voice_id_23759847.mp3	tidak akan menyerah
common_voice_id_23759850.mp3	kami akan bekerja di osaka tahun depan
common_voice_id_23759851.mp3	mengapa kamu terburu-buru seperti itu
common_voice_id_23759853.mp3	siapa yang beraliran lebih cepat nyanyi atau keju
common_voice_id_23760295.mp3	dia masih dibawah umur
common_voice_id_23760297.mp3	saya tidak suka coklat
common_voice_id_23760298.mp3	mulai bulan depan aku sudah tidak bekerja di perusahaan ini
common_voice_id_23760299.mp3	maukah kalian tinggal di sini sementara
common_voice_id_23760467.mp3	kalau aku jadi kamu aku akan pulang jam berapa istirahat
common_voice_id_23760468.mp3	aku akan jawab dalam satu atau dua hari
common_voice_id_23760469.mp3	apa yang kamu lakukan saat luang
common_voice_id_23784531.mp3	dia belum datang
common_voice_id_23784532.mp3	bebas itu tidak membosankan
common_voice_id_23784534.mp3	permainan pertanian
common_voice_id_23784535.mp3	apakah ada perbedaan
common_voice_id_23804753.mp3	aku tidak bisa pergi nanti malam karena harus membantu ibuku memasak
common_voice_id_23804754.mp3	dua saja barang yang kamu punya
common_voice_id_23804755.mp3	tiketnya dalam menggapai mimpi patut diacungi jempol
common_voice_id_23804756.mp3	bahasa indonesia menjadi bahasa yang hidup karena impresionismenya
common_voice_id_23804757.mp3	ketika sedang membaca buku
common_voice_id_23804763.mp3	saya tidak percaya yang dikatakannya
common_voice_id_23804764.mp3	keributan adalah kebenaran
common_voice_id_23804765.mp3	ada lima puluh orang di dalam ruangan ini
common_voice_id_23804766.mp3	baiklah aku kesana
common_voice_id_23804767.mp3	habis keluar kota aku capek
common_voice_id_23804771.mp3	kami selalu melakukan apa yang diperintahkan orang tua kami
common_voice_id_23804773.mp3	aku di gunung
common_voice_id_23804774.mp3	masih sedikit masyarakat kita yang menguasai bahasa inggris
common_voice_id_23804777.mp3	jagalah keluargamu sayangilah mereka
common_voice_id_23804778.mp3	supermarket nya buka jam sepuluh
common_voice_id_23804779.mp3	bahasa spanyol cukup menarik untuk dipelajari
common_voice_id_23804780.mp3	kesempatan tidak akan datang untuk kedua kalinya
common_voice_id_23804781.mp3	hasil karyanya belum cukup untuk memenuhi hidupnya
common_voice_id_23804782.mp3	dia tidak suka dengan atasannya karena suka pamer
common_voice_id_23804783.mp3	di australia sedang musim dingin
common_voice_id_23804784.mp3	biar tahu gimana baik dan buruknya pengalaman di tempat lain
common_voice_id_23804785.mp3	yang merupakan atlet bulutangkis kelas dunia
common_voice_id_23804786.mp3	katakan padaku apa saja yang telah kamu ketahui dari pertemuan terakhir kemarin malam
common_voice_id_23804787.mp3	ibu sedang tidak ada di rumah
common_voice_id_23804793.mp3	sedang asyik menyusuri jalan gelap ini tiba-tiba seorang kakek menerima sikap
common_voice_id_23804794.mp3	kamu sedang menunggu apa
common_voice_id_23804795.mp3	ini kok lemot ya
common_voice_id_23804796.mp3	ada apa saja di pyongyang
common_voice_id_23804797.mp3	saya makan nasi lemak di gerai
common_voice_id_23806179.mp3	siapa saja bisa berkontribusi
common_voice_id_23806180.mp3	mau naik kereta atau mobil
common_voice_id_23806181.mp3	dan kesulitan dalam membuat keputusan
common_voice_id_23806182.mp3	carikan aku toko buku dekat sini
common_voice_id_23806183.mp3	mau nonton film apa ya hari ini
common_voice_id_23819364.mp3	jangankan minta maaf ke dia telepon saja aku tak mau
common_voice_id_23819365.mp3	setiap hari minggu umat kristiani pergi ke gereja untuk beribadah
common_voice_id_23819367.mp3	kendaraan roda dua tidak boleh masuk melalui pintu depan
common_voice_id_23819369.mp3	pengelolaan perusahaan itu masih belum struktur
common_voice_id_23819383.mp3	indah memiliki standar hidup yang tinggi tidak heran dia dikenal sebagai orang yang perfeksionis
common_voice_id_23819384.mp3	aku menginginkan kehidupan baru
common_voice_id_23819385.mp3	ya ampun kamu kenapa
common_voice_id_23819386.mp3	iya berhijrah bukan untuk pamer
common_voice_id_23819387.mp3	kami percaya bahwa perdamaian dari koeksistensi dua sistem sosial yang berbeda sepenuhnya bisa terwujud
common_voice_id_23819390.mp3	pakaikan saja mobil mau di belakang taman rumahku
common_voice_id_23819391.mp3	maya hendak mengikuti acara seminar nasional jakarta pusat
common_voice_id_23819392.mp3	sudah ya mbak
common_voice_id_23819394.mp3	hubungan diplomatik kedua negara yang sedang panas
common_voice_id_23820397.mp3	kecelakaan pesawat itu menewaskan banyak korban jiwa
common_voice_id_23820398.mp3	berkata lebih baik daripada diam
common_voice_id_23820399.mp3	apakah akan berguna
common_voice_id_23820401.mp3	teman-teman tolong bantu unggah ini
common_voice_id_23820412.mp3	pabrik biskuit itu membutuhkan lebih banyak tenaga kerja
common_voice_id_23820413.mp3	kamu mau apa
common_voice_id_23820414.mp3	kewajiban sebagai pelajar salah satunya belajar dengan rajin
common_voice_id_23820415.mp3	hidup seperti larry
common_voice_id_23820416.mp3	stasiun televisi itu menayangkan berita eksklusif
common_voice_id_23821233.mp3	jalanan saat ini sangat sepi untuk malam ini
common_voice_id_23821234.mp3	nasi dan ayam goreng buatannya sangat nikmat
common_voice_id_23821235.mp3	bahasa gaul menyuarakan solidaritas daripada perbedaan status
common_voice_id_23821237.mp3	mereka masih belum bangun
common_voice_id_23821238.mp3	aku pun mulai berpikir ternyata benar
common_voice_id_23821239.mp3	forum tata kelola internet indonesia
common_voice_id_23821240.mp3	dia mengajakku pergi ke kantin namun aku harus masuk kelas sekarang
common_voice_id_23821241.mp3	lama-lama dia kehilangan kesabaran
common_voice_id_23821242.mp3	di negeri itu apa ada pekerjaan sosial
common_voice_id_23821243.mp3	sepertinya saya akan terlambat ke acara itu karena hujan lebat
common_voice_id_23821244.mp3	kami menjalani malam demi malam di hutan
common_voice_id_23821245.mp3	dia belum kembali dari gunung
common_voice_id_23821246.mp3	makanan padang biasanya ada rendang dendeng dan perkedel
common_voice_id_23821247.mp3	dengan hasil yang demikian
common_voice_id_23821248.mp3	dulunya terowongan ini waktu dibuat setelah terowongan itu
common_voice_id_23821249.mp3	makan apa malam ini
common_voice_id_23821250.mp3	saya kesal
common_voice_id_23821252.mp3	los angeles adalah kota terbesar kedua di amerika serikat
common_voice_id_23821253.mp3	saat besar nanti aku ingin menjadi presiden
common_voice_id_23821254.mp3	mau ke bogor atau bekasi
common_voice_id_23821255.mp3	nenek saya sudah meninggal dunia dua puluh tahun yang lalu
common_voice_id_23821256.mp3	hidup itu harus berani
common_voice_id_23821257.mp3	habis ini kamu mau kemana
common_voice_id_23821259.mp3	toko itu berencana menyelenggarakan cuci gudang bulan depan
common_voice_id_23821261.mp3	padi menunduk
common_voice_id_23821262.mp3	hidup cuma sekali
common_voice_id_23821264.mp3	kalau seperti ini
common_voice_id_23821265.mp3	siapa yang memberikan izin
common_voice_id_23821266.mp3	kami akan melakukan pengembalian barang jika barang diterima tidak sesuai deskripsi
common_voice_id_23821268.mp3	bisa membantu yang lain
common_voice_id_23821269.mp3	cuaca hari ini mungkin mendung seharian
common_voice_id_23821270.mp3	jangan pernah menyerah apapun kesulitanmu
common_voice_id_23821271.mp3	saya biasanya sarapan dengan tahu dan tempe
common_voice_id_23821272.mp3	namanya juga usaha
common_voice_id_23821278.mp3	tidak mungkin aku pergi introgasi
common_voice_id_23821280.mp3	belajar matematika itu penting agar dapat melatih kreativitas dalam memecahkan permasalahan
common_voice_id_23821281.mp3	ketika polisi tiba para pencuri telah melarikan diri
common_voice_id_23821282.mp3	kalau mengarah ke event lama tentu saja perlu
common_voice_id_23821289.mp3	tenaga nuklir belum dimanfaatkan sebaik mungkin
common_voice_id_23821290.mp3	si bapak lupa kita punya menteri hebat
common_voice_id_23821291.mp3	ayahnya sedang dirawat di rumah sakit budi asih jakarta
common_voice_id_23821292.mp3	kenapa kami bisa akrab walau beda kelas
common_voice_id_23821297.mp3	motor dan mobil boleh memasuki lahan parkir itu
common_voice_id_23821299.mp3	apakah ada uang masuk
common_voice_id_23821301.mp3	jangan terlena atas kisah sukses orang lain
common_voice_id_23821302.mp3	aku hanya tersenyum dan menjawab
common_voice_id_23821303.mp3	meskipun kamus tergolong barang mahal tetap saja ada beberapa orang yang tetap membelinya
common_voice_id_23821305.mp3	dunia akan melihat kita
common_voice_id_23821307.mp3	pendapat acara besar di pusat kota tokyo
common_voice_id_23821313.mp3	mereka mempunyai satu anak
common_voice_id_23821314.mp3	jangan pernah membantah kepada orang yang lebih tua itu tidak sopan
common_voice_id_23821315.mp3	ini sangat merepotkan
common_voice_id_23821316.mp3	terdakwa korupsi itu dituntut hukuman seumur hidup
common_voice_id_23821317.mp3	kamu harus bisa melakukannya
common_voice_id_23821319.mp3	kapan kamu akan kembali ke surabaya
common_voice_id_23821324.mp3	hidup seperti larry
common_voice_id_23821325.mp3	sehabis maghrib akan dimulai rapat koordinasi acara
common_voice_id_23821328.mp3	jangan hanya menyalahkan globalisasi tapi manfaatkan globalisasi
common_voice_id_23821329.mp3	apakah kamu sudah makan
common_voice_id_23821330.mp3	kamu sudah cuci piring atau belum
common_voice_id_23821332.mp3	triknya sabar saja
common_voice_id_23821343.mp3	aku sakit
common_voice_id_23821344.mp3	dengan memberi kontribusi ke kalian
common_voice_id_23821345.mp3	mengakui kesalahan merupakan wujud dari sifat satria
common_voice_id_23821347.mp3	aku ingin menikmati waktu sendiri
common_voice_id_23821358.mp3	proses pemilihan jadwal saat ini sedang sulit
common_voice_id_23920010.mp3	
common_voice_id_23920012.mp3	suwun
common_voice_id_23967332.mp3	saya sangat suka makan kue coklat
common_voice_id_23967333.mp3	sekilas sejarah tentang terowongan ini
common_voice_id_23967335.mp3	kami tidak tahu bahwa jadwal dokter gigi itu libur di saat hari rabu
common_voice_id_24015228.mp3	jangan kebanyakan ngemil
common_voice_id_24015229.mp3	aku ingin kamu
common_voice_id_24015231.mp3	mengapa dia suka makan soto kambing
